rwscode,dutch_name,iupac_name,pubchem_cid,molecular_formula,molecular_weight,pubchem_iupac_name,smiles,inchikey,inchi
clofbnzr,clofibrinezuur,clofibric acid,2797,C10H11ClO3,214.64,2-(4-chlorophenoxy)-2-methylpropanoic acid,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,TXCGAZHTZHNUAI-UHFFFAOYSA-N,"InChI=1S/C10H11ClO3/c1-10(2,9(12)13)14-8-5-3-7(11)4-6-8/h3-6H,1-2H3,(H,12,13)"
clofbt,clofibraat,clofibrate,2796,C12H15ClO3,242.70,ethyl 2-(4-chlorophenoxy)-2-methylpropanoate,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,KNHUKKLJHYUCFP-UHFFFAOYSA-N,"InChI=1S/C12H15ClO3/c1-4-15-11(14)12(2,3)16-10-7-5-9(13)6-8-10/h5-8H,4H2,1-3H3"
clomzn,clomazon,clomazone,54778,C12H14ClNO2,239.70,"2-[(2-chlorophenyl)methyl]-4,4-dimethyl-1,2-oxazolidin-3-one",CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,KIEDNEWSYUYDSN-UHFFFAOYSA-N,"InChI=1S/C12H14ClNO2/c1-12(2)8-16-14(11(12)15)7-9-5-3-4-6-10(9)13/h3-6H,7-8H2,1-2H3"
clopdl,clopidol,clopidol,18087,C7H7Cl2NO,192.04,"3,5-dichloro-2,6-dimethyl-1H-pyridin-4-one",CC1=C(C(=O)C(=C(N1)C)Cl)Cl,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,"InChI=1S/C7H7Cl2NO/c1-3-5(8)7(11)6(9)4(2)10-3/h1-2H3,(H,10,11)"
cloprld,clopyralid,clopyralid,15553,C6H3Cl2NO2,192.00,"3,6-dichloropyridine-2-carboxylic acid",C1=CC(=NC(=C1Cl)C(=O)O)Cl,HUBANNPOLNYSAD-UHFFFAOYSA-N,"InChI=1S/C6H3Cl2NO2/c7-3-1-2-4(8)9-5(3)6(10)11/h1-2H,(H,10,11)"
cloqtcmxl,cloquintoceet-mexyl,cloquintocet-mexyl,93528,C18H22ClNO3,335.8,heptan-2-yl 2-(5-chloroquinolin-8-yl)oxyacetate,CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2,COYBRKAVBMYYSF-UHFFFAOYSA-N,"InChI=1S/C18H22ClNO3/c1-3-4-5-7-13(2)23-17(21)12-22-16-10-9-15(19)14-8-6-11-20-18(14)16/h6,8-11,13H,3-5,7,12H2,1-2H3"
clotandne,clothianidine,clothianidin,86287519,C6H8ClN5O2S,249.68,"1-[(2-chloro-1,3-thiazol-5-yl)methyl]-3-methyl-2-nitroguanidine",CN/C(=N\[N+](=O)[O-])/NCC1=CN=C(S1)Cl,PGOOBECODWQEAB-UHFFFAOYSA-N,"InChI=1S/C6H8ClN5O2S/c1-8-6(11-12(13)14)10-3-4-2-9-5(7)15-4/h2H,3H2,1H3,(H2,8,10,11)"
clotmzl,clotrimazol,clotrimazole,2812,C22H17ClN2,344.8,1-[(2-chlorophenyl)-diphenylmethyl]imidazole,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,VNFPBHJOKIVQEB-UHFFFAOYSA-N,"InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H"
cloxclne,cloxacilline,cloxacillin,6098,C19H18ClN3O5S,435.9,"(2S,5R,6R)-6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,"InChI=1S/C19H18ClN3O5S/c1-8-11(12(22-28-8)9-6-4-5-7-10(9)20)15(24)21-13-16(25)23-14(18(26)27)19(2,3)29-17(13)23/h4-7,13-14,17H,1-3H3,(H,21,24)(H,26,27)/t13-,14+,17-/m1/s1"
clozpne,clozapine,clozapine,135398737,C18H19ClN4,326.8,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,QZUDBNBUXVUHMW-UHFFFAOYSA-N,"InChI=1S/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3"
cltDC1y,chloorthal-dimethyl,chlorthal-dimethyl,2943,C10H6Cl4O4,332.0,"dimethyl 2,3,5,6-tetrachlorobenzene-1,4-dicarboxylate",COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,NPOJQCVWMSKXDN-UHFFFAOYSA-N,InChI=1S/C10H6Cl4O4/c1-17-9(15)3-5(11)7(13)4(10(16)18-2)8(14)6(3)12/h1-2H3
cltofs,chloorthiofos,chlorthiophos,30859,C11H15Cl2O3PS2,361.2,"(2,5-dichloro-4-methylsulfanylphenoxy)-diethoxy-sulfanylidene-lambda5-phosphane",CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)SC)Cl,JAZJVWLGNLCNDD-UHFFFAOYSA-N,"InChI=1S/C11H15Cl2O3PS2/c1-4-14-17(18,15-5-2)16-10-6-9(13)11(19-3)7-8(10)12/h6-7H,4-5H2,1-3H3"
cltofsfn,chloorthiofos-sulfon,chlorthiophos sulfone,566490,C11H15Cl2O5PS2,393.2,"(2,5-dichloro-4-methylsulfonylphenoxy)-diethoxy-sulfanylidene-lambda5-phosphane",CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)S(=O)(=O)C)Cl,MPRACNRRCIRJDX-UHFFFAOYSA-N,"InChI=1S/C11H15Cl2O5PS2/c1-4-16-19(20,17-5-2)18-10-6-9(13)11(7-8(10)12)21(3,14)15/h6-7H,4-5H2,1-3H3"
clxlnl,chloorxylenol,chloroxylenol,2723,C8H9ClO,156.61,"4-chloro-3,5-dimethylphenol",CC1=CC(=CC(=C1Cl)C)O,OSDLLIBGSJNGJE-UHFFFAOYSA-N,"InChI=1S/C8H9ClO/c1-5-3-7(10)4-6(2)8(5)9/h3-4,10H,1-2H3"
cmevfs,cis-mevinfos,cis-mevinphos,5355863,C7H13O6P,224.15,methyl (E)-3-dimethoxyphosphoryloxybut-2-enoate,C/C(=C\C(=O)OC)/OP(=O)(OC)OC,GEPDYQSQVLXLEU-AATRIKPKSA-N,"InChI=1S/C7H13O6P/c1-6(5-7(8)10-2)13-14(9,11-3)12-4/h5H,1-4H3/b6-5+"
cortsn,cortison,cortisone,222786,C21H28O5,360.4,"(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1"
coumttll,coumatetralyl,coumatetralyl,54678504,C19H16O3,292.3,"4-hydroxy-3-(1,2,3,4-tetrahydronaphthalen-1-yl)chromen-2-one",C1CC(C2=CC=CC=C2C1)C3=C(C4=CC=CC=C4OC3=O)O,ULSLJYXHZDTLQK-UHFFFAOYSA-N,"InChI=1S/C19H16O3/c20-18-15-9-3-4-11-16(15)22-19(21)17(18)14-10-5-7-12-6-1-2-8-13(12)14/h1-4,6,8-9,11,14,20H,5,7,10H2"
cpermtn,cis-permethrin,cis-permethrin,40463,C21H20Cl2O3,391.3,"trans-(3-phenoxyphenyl)methyl (1R,3R)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1([C@H]([C@H]1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,RLLPVAHGXHCWKJ-HKUYNNGSSA-N,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3/t17-,19-/m0/s1"
cpyrfnx,cis-pyrifenox,cis-pyrifenox,,,,,,,
crfmt,crufomaat,crufomate,9300,C12H19ClNO3P,291.71,N-[(4-tert-butyl-2-chlorophenoxy)-methoxyphosphoryl]methanamine,CC(C)(C)C1=CC(=C(C=C1)OP(=O)(NC)OC)Cl,BOFHKBLZOYVHSI-UHFFFAOYSA-N,"InChI=1S/C12H19ClNO3P/c1-12(2,3)9-6-7-11(10(13)8-9)17-18(15,14-4)16-5/h6-8H,1-5H3,(H,14,15)"
crimdne,crimidine,crimidine,10813,C7H10ClN3,171.63,"2-chloro-N,N,6-trimethylpyrimidin-4-amine",CC1=CC(=NC(=N1)Cl)N(C)C,HJIUPFPIEBPYIE-UHFFFAOYSA-N,"InChI=1S/C7H10ClN3/c1-5-4-6(11(2)3)10-7(8)9-5/h4H,1-3H3"
crotmtn,crotamiton,crotamiton,2883,C13H17NO,203.28,N-ethyl-N-(2-methylphenyl)but-2-enamide,CCN(C1=CC=CC=C1C)C(=O)C=CC,DNTGGZPQPQTDQF-UHFFFAOYSA-N,"InChI=1S/C13H17NO/c1-4-8-13(15)14(5-2)12-10-7-6-9-11(12)3/h4,6-10H,5H2,1-3H3"
cumfs,cumafos,coumaphos,2871,C14H16ClO5PS,362.8,3-chloro-7-diethoxyphosphinothioyloxy-4-methylchromen-2-one,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,BXNANOICGRISHX-UHFFFAOYSA-N,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3"
cumn,cumeen,cumene,7406,C9H12,120.19,cumene,CC(C)C1=CC=CC=C1,RWGFKTVRMDUZSP-UHFFFAOYSA-N,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3"
cyanffs,cyanofenfos,cyanofenphos,25669,C15H14NO2PS,303.3,4-[ethoxy(phenyl)phosphinothioyl]oxybenzonitrile,CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)C#N,LRNJHZNPJSPMGK-UHFFFAOYSA-N,"InChI=1S/C15H14NO2PS/c1-2-17-19(20,15-6-4-3-5-7-15)18-14-10-8-13(12-16)9-11-14/h3-11H,2H2,1H3"
cyanfs,cyanofos,cyanophos,17522,C9H10NO3PS,243.22,4-dimethoxyphosphinothioyloxybenzonitrile,COP(=S)(OC)OC1=CC=C(C=C1)C#N,SCKHCCSZFPSHGR-UHFFFAOYSA-N,"InChI=1S/C9H10NO3PS/c1-11-14(15,12-2)13-9-5-3-8(7-10)4-6-9/h3-6H,1-2H3"
cyatnlple,cyantraniliprole,cyantraniliprole,11578610,C19H14BrClN6O2,473.7,3-bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]pyrazole-5-carboxamide,CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)C#N,DVBUIBGJRQBEDP-UHFFFAOYSA-N,"InChI=1S/C19H14BrClN6O2/c1-10-6-11(9-22)7-12(18(28)23-2)16(10)25-19(29)14-8-15(20)26-27(14)17-13(21)4-3-5-24-17/h3-8H,1-2H3,(H,23,28)(H,25,29)"
cyazfAd,cyazofamide,cyazofamid,9862076,C13H13ClN4O2S,324.79,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,YXKMMRDKEKCERS-UHFFFAOYSA-N,"InChI=1S/C13H13ClN4O2S/c1-9-4-6-10(7-5-9)12-13(14)16-11(8-15)18(12)21(19,20)17(2)3/h4-7H,1-3H3"
cycC6a,cyclohexaan,cyclohexane,8078,C6H12,84.16,cyclohexane,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2
cycC6e,cyclohexeen,cyclohexene,8079,C6H10,82.14,cyclohexene,C1CCC=CC1,HGCIXCUEYOPUTN-UHFFFAOYSA-N,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2"
cycat,cycloaat,cycloate,14337,C11H21NOS,215.36,S-ethyl N-cyclohexyl-N-ethylcarbamothioate,CCN(C1CCCCC1)C(=O)SCC,DFCAFRGABIXSDS-UHFFFAOYSA-N,"InChI=1S/C11H21NOS/c1-3-12(11(13)14-4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3"
cycffAd,cyclofosfamide,cyclophosphamide,2907,C7H15Cl2N2O2P,261.08,"N,N-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C1CNP(=O)(OC1)N(CCCl)CCCl,CMSMOCZEIVJLDB-UHFFFAOYSA-N,"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)"
cycmt,cyclamaat,cyclamate,7533,C6H13NO3S,179.24,cyclohexylsulfamic acid,C1CCC(CC1)NS(=O)(=O)O,HCAJEUSONLESMK-UHFFFAOYSA-N,"InChI=1S/C6H13NO3S/c8-11(9,10)7-6-4-2-1-3-5-6/h6-7H,1-5H2,(H,8,9,10)"
cycrn,cycluron,cycluron,16554,C11H22N2O,198.31,"3-cyclooctyl-1,1-dimethylurea",CN(C)C(=O)NC1CCCCCCC1,DQZCVNGCTZLGAQ-UHFFFAOYSA-N,"InChI=1S/C11H22N2O/c1-13(2)11(14)12-10-8-6-4-3-5-7-9-10/h10H,3-9H2,1-2H3,(H,12,14)"
cycxdm,cycloxydim,cycloxydim,135499147,C17H27NO3S,325.5,2-(N-ethoxy-C-propylcarbonimidoyl)-3-hydroxy-5-(thian-3-yl)cyclohex-2-en-1-one,CCCC(=NOCC)C1=C(CC(CC1=O)C2CCCSC2)O,GGWHBJGBERXSLL-UHFFFAOYSA-N,"InChI=1S/C17H27NO3S/c1-3-6-14(18-21-4-2)17-15(19)9-13(10-16(17)20)12-7-5-8-22-11-12/h12-13,19H,3-11H2,1-2H3"
cyffAd,cyflufenamide,cyflufenamid,135515530,C20H17F5N2O2,412.4,"N-[(Z)-N-(cyclopropylmethoxy)-C-[2,3-difluoro-6-(trifluoromethyl)phenyl]carbonimidoyl]-2-phenylacetamide",C1CC1CO/N=C(/C2=C(C=CC(=C2F)F)C(F)(F)F)\NC(=O)CC3=CC=CC=C3,ACMXQHFNODYQAT-UHFFFAOYSA-N,"InChI=1S/C20H17F5N2O2/c21-15-9-8-14(20(23,24)25)17(18(15)22)19(27-29-11-13-6-7-13)26-16(28)10-12-4-2-1-3-5-12/h1-5,8-9,13H,6-7,10-11H2,(H,26,27,28)"
cyfmtfn,cyflumetofen,cyflumetofen,11496052,C24H24F3NO4,447.4,2-methoxyethyl 2-(4-tert-butylphenyl)-2-cyano-3-oxo-3-[2-(trifluoromethyl)phenyl]propanoate,CC(C)(C)C1=CC=C(C=C1)C(C#N)(C(=O)C2=CC=CC=C2C(F)(F)F)C(=O)OCCOC,AWSZRJQNBMEZOI-UHFFFAOYSA-N,"InChI=1S/C24H24F3NO4/c1-22(2,3)16-9-11-17(12-10-16)23(15-28,21(30)32-14-13-31-4)20(29)18-7-5-6-8-19(18)24(25,26)27/h5-12H,13-14H2,1-4H3"
cyftn,cyfluthrin,cyfluthrin,104926,C22H18Cl2FNO3,434.3,"[cyano-(4-fluoro-3-phenoxyphenyl)methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C,QQODLKZGRKWIFG-UHFFFAOYSA-N,"InChI=1S/C22H18Cl2FNO3/c1-22(2)15(11-19(23)24)20(22)21(27)29-18(12-26)13-8-9-16(25)17(10-13)28-14-6-4-3-5-7-14/h3-11,15,18,20H,1-2H3"
cyhlfC4y,cyhalofop-butyl,cyhalofop-butyl,180089,C20H20FNO4,357.4,butyl (2R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propanoate,CCCCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F,TYIYMOAHACZAMQ-CQSZACIVSA-N,"InChI=1S/C20H20FNO4/c1-3-4-11-24-20(23)14(2)25-16-6-8-17(9-7-16)26-19-10-5-15(13-22)12-18(19)21/h5-10,12,14H,3-4,11H2,1-2H3/t14-/m1/s1"
cyhltn,cyhalothrin,cyhalothrin,5281873,C23H19ClF3NO3,449.8,"[cyano-(3-phenoxyphenyl)methyl] 3-[(Z)-2-chloro-3,3,3-trifluoroprop-1-enyl]-2,2-dimethylcyclopropane-1-carboxylate",CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,ZXQYGBMAQZUVMI-UNOMPAQXSA-N,"InChI=1S/C23H19ClF3NO3/c1-22(2)17(12-19(24)23(25,26)27)20(22)21(29)31-18(13-28)14-7-6-10-16(11-14)30-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3/b19-12-"
cymOanl,cymoxanil,cymoxanil,5364079,C7H10N4O3,198.18,(1E)-2-(ethylcarbamoylamino)-N-methoxy-2-oxoethanimidoyl cyanide,CCNC(=O)NC(=O)/C(=N/OC)/C#N,XERJKGMBORTKEO-VZUCSPMQSA-N,"InChI=1S/C7H10N4O3/c1-3-9-7(13)10-6(12)5(4-8)11-14-2/h3H2,1-2H3,(H2,9,10,12,13)/b11-5+"
cymazl,cymiazool,cymiazole,43714,C12H14N2S,218.32,"N-(2,4-dimethylphenyl)-3-methyl-1,3-thiazol-2-imine",CC1=CC(=C(C=C1)N=C2N(C=CS2)C)C,YUAUPYJCVKNAEC-UHFFFAOYSA-N,"InChI=1S/C12H14N2S/c1-9-4-5-11(10(2)8-9)13-12-14(3)6-7-15-12/h4-8H,1-3H3"
cypcnzl,cyproconazool,cyproconazole,86132,C15H18ClN3O,291.77,"2-(4-chlorophenyl)-3-cyclopropyl-1-(1,2,4-triazol-1-yl)butan-2-ol",CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,UFNOUKDBUJZYDE-UHFFFAOYSA-N,"InChI=1S/C15H18ClN3O/c1-11(12-2-3-12)15(20,8-19-10-17-9-18-19)13-4-6-14(16)7-5-13/h4-7,9-12,20H,2-3,8H2,1H3"
cypdnl,cyprodinil,cyprodinil,86367,C14H15N3,225.29,4-cyclopropyl-6-methyl-N-phenylpyrimidin-2-amine,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,HAORKNGNJCEJBX-UHFFFAOYSA-N,"InChI=1S/C14H15N3/c1-10-9-13(11-7-8-11)17-14(15-10)16-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,15,16,17)"
cypfrm,cyprofuram,cyprofuram,50590,C14H14ClNO3,279.72,N-(3-chlorophenyl)-N-(2-oxooxolan-3-yl)cyclopropanecarboxamide,C1CC1C(=O)N(C2CCOC2=O)C3=CC(=CC=C3)Cl,KRZUZYJEQBXUIN-UHFFFAOYSA-N,"InChI=1S/C14H14ClNO3/c15-10-2-1-3-11(8-10)16(13(17)9-4-5-9)12-6-7-19-14(12)18/h1-3,8-9,12H,4-7H2"
cypmtn,cypermethrin,cypermethrin,2912,C22H19Cl2NO3,416.3,"[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,KAATUXNTWXVJKI-UHFFFAOYSA-N,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3"
cyrmzne,cyromazine,cyromazine,47866,C6H10N6,166.18,"2-N-cyclopropyl-1,3,5-triazine-2,4,6-triamine",C1CC1NC2=NC(=NC(=N2)N)N,LVQDKIWDGQRHTE-UHFFFAOYSA-N,"InChI=1S/C6H10N6/c7-4-10-5(8)12-6(11-4)9-3-1-2-3/h3H,1-2H2,(H5,7,8,9,10,11,12)"
cytoat,cythioaat,cythioate,8293,C8H12NO5PS2,297.3,4-dimethoxyphosphinothioyloxybenzenesulfonamide,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N,BSBSDQUZDZXGFN-UHFFFAOYSA-N,"InChI=1S/C8H12NO5PS2/c1-12-15(16,13-2)14-7-3-5-8(6-4-7)17(9,10)11/h3-6H,1-2H3,(H2,9,10,11)"
dHCH,delta-hexachloorcyclohexaan,δ-hexachlorocyclohexane,,,,,,,
damnzde,daminozide,daminozide,15331,C6H12N2O3,160.17,"4-(2,2-dimethylhydrazinyl)-4-oxobutanoic acid",CN(C)NC(=O)CCC(=O)O,NOQGZXFMHARMLW-UHFFFAOYSA-N,"InChI=1S/C6H12N2O3/c1-8(2)7-5(9)3-4-6(10)11/h3-4H2,1-2H3,(H,7,9)(H,10,11)"
dapsn,dapson,dapsone,2955,C12H12N2O2S,248.30,4-(4-aminophenyl)sulfonylaniline,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,MQJKPEGWNLWLTK-UHFFFAOYSA-N,"InChI=1S/C12H12N2O2S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8H,13-14H2"
dazmt,dazomet,dazomet,10788,C5H10N2S2,162.3,"3,5-dimethyl-1,3,5-thiadiazinane-2-thione",CN1CN(C(=S)SC1)C,QAYICIQNSGETAS-UHFFFAOYSA-N,"InChI=1S/C5H10N2S2/c1-6-3-7(2)5(8)9-4-6/h3-4H2,1-2H3"
demtSC1y,demeton-S-methyl,demeton-S-methyl,13526,C6H15O3PS2,230.3,1-dimethoxyphosphorylsulfanyl-2-ethylsulfanylethane,CCSCCSP(=O)(OC)OC,WEBQKRLKWNIYKK-UHFFFAOYSA-N,"InChI=1S/C6H15O3PS2/c1-4-11-5-6-12-10(7,8-2)9-3/h4-6H2,1-3H3"
demtSC1ysfn,demeton-S-methylsulfon,demeton-S-methyl sulfone,28213,C6H15O5PS2,262.3,1-dimethoxyphosphorylsulfanyl-2-ethylsulfonylethane,CCS(=O)(=O)CCSP(=O)(OC)OC,PZIRJMYRYORVIT-UHFFFAOYSA-N,"InChI=1S/C6H15O5PS2/c1-4-14(8,9)6-5-13-12(7,10-2)11-3/h4-6H2,1-3H3"
demtnO,demeton-O,demeton-O,9273,C8H19O3PS2,258.3,diethoxy-(2-ethylsulfanylethoxy)-sulfanylidene-lambda5-phosphane,CCOP(=S)(OCC)OCCSCC,DGLIBALSRMUQDD-UHFFFAOYSA-N,"InChI=1S/C8H19O3PS2/c1-4-9-12(13,10-5-2)11-7-8-14-6-3/h4-8H2,1-3H3"
demtnS,demeton-S,demeton-S,24723,C8H19O3PS2,258.3,1-diethoxyphosphorylsulfanyl-2-ethylsulfanylethane,CCOP(=O)(OCC)SCCSCC,GRPRVIYRYGLIJU-UHFFFAOYSA-N,"InChI=1S/C8H19O3PS2/c1-4-10-12(9,11-5-2)14-8-7-13-6-3/h4-8H2,1-3H3"
desC2yatzne,desethylatrazine,desethylatrazine,22563,C6H10ClN5,187.63,"6-chloro-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",CC(C)NC1=NC(=NC(=N1)N)Cl,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,"InChI=1S/C6H10ClN5/c1-3(2)9-6-11-4(7)10-5(8)12-6/h3H,1-2H3,(H3,8,9,10,11,12)"
desC2ytC4yaz,desethylterbutylazine,desethylterbutylazine,108201,C7H12ClN5,201.66,"2-N-tert-butyl-6-chloro-1,3,5-triazine-2,4-diamine",CC(C)(C)NC1=NC(=NC(=N1)N)Cl,LMKQNTMFZLAJDV-UHFFFAOYSA-N,"InChI=1S/C7H12ClN5/c1-7(2,3)13-6-11-4(8)10-5(9)12-6/h1-3H3,(H3,9,10,11,12,13)"
desFyClidzn,desfenylchloridazon,desphenylchloridazon,,,,,,,
desiC3yatzne,desisopropylatrazine,desisopropylatrazine,13878,C5H8ClN5,173.60,"6-chloro-2-N-ethyl-1,3,5-triazine-2,4-diamine",CCNC1=NC(=NC(=N1)N)Cl,IVENSCMCQBJAKW-UHFFFAOYSA-N,"InChI=1S/C5H8ClN5/c1-2-8-5-10-3(6)9-4(7)11-5/h2H2,1H3,(H3,7,8,9,10,11)"
desmdfm,desmedifam,desmedipham,24743,C16H16N2O4,300.31,[3-(ethoxycarbonylamino)phenyl] N-phenylcarbamate,CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,WZJZMXBKUWKXTQ-UHFFFAOYSA-N,"InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)"
desmtn,desmetryn,desmetryn,13904,C8H15N5S,213.31,"4-N-methyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",CC(C)NC1=NC(=NC(=N1)NC)SC,HCRWJJJUKUVORR-UHFFFAOYSA-N,"InChI=1S/C8H15N5S/c1-5(2)10-7-11-6(9-3)12-8(13-7)14-4/h5H,1-4H3,(H2,9,10,11,12,13)"
desvlfxne,desvenlafaxine,desvenlafaxine,125017,C16H25NO2,263.37,4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,KYYIDSXMWOZKMP-UHFFFAOYSA-N,"InChI=1S/C16H25NO2/c1-17(2)12-15(13-6-8-14(18)9-7-13)16(19)10-4-3-5-11-16/h6-9,15,18-19H,3-5,10-12H2,1-2H3"
dexmtsn,dexamethason,dexamethasone,5743,C22H29FO5,392.5,"(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,UREBDLICKHMUKA-CXSFZGCWSA-N,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1"
